DAY,TOKENID,PRICE,PRICE_USD
2023-06-09 18:00:00.000,1.0603837080321551e+77,0.03,55.197636562
2023-06-09 15:00:00.000,1.0493424701914824e+77,0.04,73.981281751
2023-06-09 16:00:00.000,1.0438599127550647e+77,0.03,55.335368067
2023-06-09 23:00:00.000,1.039093244800155e+77,0.03,55.120724681
2023-06-09 19:00:00.000,1.0378292633192495e+77,0.03,55.236150601
2023-06-09 16:00:00.000,1.0295332403703476e+77,0.03,55.335368067
2023-06-09 17:00:00.000,1.0903008533422412e+77,0.03,55.34213469
2023-06-09 22:00:00.000,1.0875335286824002e+77,0.03,55.038673487
2023-06-09 15:00:00.000,1.080975806721381e+77,0.04,73.981281751
2023-06-09 19:00:00.000,1.0806270275419495e+77,0.03,55.236150601
2023-06-09 16:00:00.000,1.0772637627386712e+77,0.03,55.335368067
2023-06-09 20:00:00.000,3.046994913756801e+76,0.03,55.139254969
2023-06-09 23:00:00.000,3.1154709487940706e+76,0.03,55.120724681
2023-06-09 20:00:00.000,3.1315650112002183e+76,0.03,55.139254969
2023-06-09 15:00:00.000,5.4480751352034734e+76,0.04,73.981281751
2023-06-09 15:00:00.000,1.154067597853316e+77,0.04,73.981281751
2023-06-09 16:00:00.000,5.503713586996091e+76,0.03,55.335368067
2023-06-09 15:00:00.000,5.510067290944793e+76,0.04,73.981281751
2023-06-09 21:00:00.000,5.521051597091038e+76,0.03,54.989423822
2023-06-09 15:00:00.000,5.558887032694212e+76,0.04,73.981281751
2023-06-09 16:00:00.000,5.6040896727951755e+76,0.03,55.335368067
2023-06-09 15:00:00.000,5.610243925122309e+76,0.04,73.981281751
2023-06-09 20:00:00.000,5.632978897106655e+76,0.03,55.139254969
2023-06-09 19:00:00.000,5.646686026153222e+76,0.03,55.236150601
2023-06-09 19:00:00.000,5.700635802951975e+76,0.03,55.236150601
2023-06-09 20:00:00.000,5.804091195410825e+76,0.03,55.139254969
2023-06-09 15:00:00.000,5.804639119012817e+76,0.04,73.981281751
2023-06-09 15:00:00.000,6.928905790850148e+76,0.04,73.981281751
2023-06-09 16:00:00.000,6.98338826726099e+76,0.03,55.335368067
2023-06-09 16:00:00.000,6.989088477501673e+76,0.03,55.335368067
2023-06-09 16:00:00.000,7.030003820170723e+76,0.03,55.335368067
2023-06-09 17:00:00.000,7.423546338385779e+76,0.03,55.34213469
2023-06-09 22:00:00.000,7.434991585056803e+76,0.03,55.038673487
2023-06-09 14:00:00.000,7.441464129187488e+76,0.05,92.40940207
2023-06-09 16:00:00.000,7.441789467268177e+76,0.03,55.335368067
2023-06-09 16:00:00.000,7.418838935083884e+76,0.03,55.335368067
2023-06-09 23:00:00.000,7.142332552135935e+76,0.03,55.120724681
2023-06-09 15:00:00.000,7.055860323561086e+76,0.04,73.981281751
2023-06-09 15:00:00.000,7.069367859917892e+75,0.04,73.981281751
2023-06-09 14:00:00.000,7.129864391073585e+76,0.05,92.40940207
2023-06-09 15:00:00.000,7.1561006940619e+76,0.04,73.981281751
2023-06-09 15:00:00.000,7.225661893418194e+76,0.04,73.981281751
2023-06-09 16:00:00.000,7.239781597342806e+76,0.03,55.335368067
2023-06-09 16:00:00.000,7.264664233292213e+76,0.03,55.335368067
2023-06-09 16:00:00.000,7.33811913246418e+76,0.03,55.335368067
2023-06-09 19:00:00.000,5.845530600277174e+76,0.03,55.236150601
2023-06-09 23:00:00.000,5.932501098092511e+76,0.03,55.120724681
2023-06-09 16:00:00.000,5.936021423656858e+76,0.03,55.335368067
2023-06-09 19:00:00.000,5.942103725340122e+76,0.03,55.236150601
2023-06-09 17:00:00.000,5.960066418347903e+76,0.03,55.34213469
2023-06-09 16:00:00.000,5.963919663729502e+76,0.03,55.335368067
2023-06-09 15:00:00.000,5.979427465218826e+76,0.04,73.981281751
2023-06-09 19:00:00.000,6.062974479480584e+76,0.03,55.236150601
2023-06-09 16:00:00.000,6.130761361758627e+76,0.03,55.335368067
2023-06-09 17:00:00.000,6.225324490505584e+76,0.03,55.34213469
2023-06-09 18:00:00.000,6.239667235096084e+76,0.03,55.197636562
2023-06-09 18:00:00.000,6.276964753971325e+76,0.03,55.197636562
2023-06-09 15:00:00.000,6.373129215817232e+76,0.04,73.981281751
2023-06-09 14:00:00.000,6.397788047203516e+76,0.05,92.40940207
2023-06-09 23:00:00.000,6.406428333935414e+76,0.03,55.120724681
2023-06-09 22:00:00.000,6.462689779497061e+76,0.03,55.038673487
2023-06-09 17:00:00.000,6.555704679463853e+76,0.03,55.34213469
2023-06-09 16:00:00.000,6.558390996435605e+76,0.03,55.335368067
2023-06-09 19:00:00.000,6.559481488083273e+76,0.03,55.236150601
2023-06-09 15:00:00.000,6.72472548815549e+76,0.04,73.981281751
2023-06-09 17:00:00.000,6.734972556429334e+76,0.169,311.760692086
2023-06-09 18:00:00.000,6.794103433492579e+76,0.03,55.197636562
2024-06-16 16:00:00.000,4.2565207825893834e+76,0.001,3.57821
2024-06-16 05:00:00.000,8.546945146692402e+76,0.00108,3.836808
2024-06-16 08:00:00.000,5.103621595579173e+76,0.007,24.99133
2024-06-16 08:00:00.000,5.412136949321552e+76,0.007,24.99133
2024-06-16 09:00:00.000,5.112033203545712e+76,0.095,338.37575
